origin,dest,count
13121,13089,74.83602593537645
48339,48339,74.6445926035262
48049,48049,74.2674790485485
13245,45003,74.21082877330309
34013,34027,74.19319544197744
26049,26049,74.11486020766948
36023,36023,73.78296994757298
26125,26163,73.67294144907092
47187,47187,73.42884249682233
34021,42017,73.127711195779
12001,12095,73.05137685759668
54079,54079,72.57357403849622
17019,17031,72.54466290910206
22057,22109,72.46518168812187
5019,5019,72.41736933266235
12057,12101,72.3686212517212
9009,9001,72.06838357128194
1081,13121,72.00031245004327
6037,6073,71.9558235953468
6081,6081,71.2960187296535
22061,22073,71.24304102536044
48029,48091,70.89579313891707
34013,34023,70.83669761513738
19123,19123,70.8207907139035
12001,12057,70.49510921369557
39035,39093,70.29762050865898
16005,16005,70.01198451007733
1101,1001,69.56855207486846
12001,12031,69.27967629621804
51680,51019,69.07533479968897
34013,34017,69.05629442003091
18035,18035,68.95130289037446
29187,29187,68.03142004229264
17031,17111,67.9565832180548
36103,36059,67.80701612204314
24033,24003,67.60468796751985
28071,28089,67.49052222967597
36061,36119,67.25698330463948
48375,48381,67.21923973075029
37119,37071,67.16854580288548
28105,28033,67.16377957364507
6077,6077,66.82025546874436
28071,28081,66.79161092338036
53037,53033,66.70336698457876
9003,9009,66.17028539725973
51680,51031,65.95880454273332
39061,39025,65.88156567078744
34013,34031,65.81654434368966
1081,1051,65.77806322596545
37119,45091,65.73594427753447
8005,8005,65.68712696718693
6113,6095,65.58677176708038
34007,34015,65.55597338780217
36063,36029,65.32152932966021
1081,13215,64.8150960841439
12031,12109,64.79977404818743
25027,25017,64.72375498648377
1081,1015,64.51879850204493
12095,12127,64.49170577670509
36005,36081,64.21576832088054
6067,6061,64.16894948557443
36051,36051,64.11406178432375
1081,1123,63.59286855798575
39133,39151,63.49158576180371
34021,34029,63.46981888471017
46103,46103,63.45619521132599
17089,17089,63.452690875884315
18163,18173,63.43769030527858
39041,39041,62.993224709923524
26099,26099,62.89289168835693
1073,1117,62.855924596133214
6059,6071,62.5537974540437
21067,21067,62.5408715524847
6001,6085,62.2405408956509
24033,24027,62.08683402429512
27053,27003,61.91439740692954
48375,48375,61.454767195852575
29019,29189,60.91213809572454
8031,8005,60.771257463189144
48329,48329,60.67817477791404
12087,12087,60.65908204475581
25025,25023,60.51584757612241
26065,26045,60.420862480118934
12097,12097,60.41694628111989
48491,48453,60.414977989922505
8013,8059,60.41264975404047
36081,36047,60.205317464146745
9001,9009,59.97037294405717
53053,53033,59.88543018030267
49053,49053,59.61446744186373
26065,26081,59.612090261368216
24021,24021,59.53971462295936
34007,34005,59.47346039305765
48471,1089,59.23695451424269
26045,26045,59.0817383164766
1127,1127,59.05255825751927
27169,27169,59.00603859291145
46011,46011,58.968174982529604
34031,34017,58.70494361188725
48029,48201,58.0942612889018
1125,1089,58.06588021817663
34001,34001,58.03037645105767
8013,8001,57.79567350805425
13089,13121,57.75883026736246
40019,40019,57.240190944432484
5143,5119,57.06537574687316
48029,48453,56.875841379319134
34031,34023,56.70854387508594
37067,37067,56.53662058760048
13067,13223,56.39630466969077
28105,28075,56.1828897113326
12031,12019,55.95178379226739
48439,48121,55.71605938187437
44007,44003,55.68161565274081
12073,12129,55.56441353866621
1081,1125,55.51875944578953
13021,13153,55.37491901218752
17167,17167,55.21004955695785
5119,5125,54.95857778284496
26065,26099,54.912844783454524
39035,39103,54.459183748787176
24005,24005,54.33499737755879
12117,12095,54.1213423894883
48041,48201,53.99352939079275
36007,36007,53.929838225433215
34003,34031,53.68532681159878
39049,39035,53.47919893935658
12095,12105,53.27018558336981
24033,24005,53.07092413297833
18043,18043,52.65769486889162
42063,42063,52.5787577154888
33011,33011,52.56496419899108
42101,42045,52.56350286077037
36005,36047,52.44287746205243
47037,47187,52.073242102888344
4013,4021,52.057159605133144
49057,49057,51.95504900126586
13121,13135,51.88066807664587
8031,8001,51.806914887201465
36061,36103,51.758932255112256
13045,13097,51.687799321639794
42011,42011,51.250642587586356
18163,18129,51.11795030727022
34031,34039,51.097041912184956
8013,8031,51.080413707033
6067,6113,50.98904874981029
6067,6017,50.822915547258646
6001,6077,50.82004389828758
10005,10005,50.66561504179883
33009,33009,50.64149544001853
5063,5063,50.50348136739011
12001,12099,50.19930875042032
8031,8059,50.19643775774913
36061,34003,50.163544647072676
39133,53033,50.08110609162625
39049,39061,49.993933924318675
13067,13135,49.98100631016028
31019,31019,49.96288277371266
31119,31119,49.919769488340556
17199,17199,49.89362559558264
42019,42019,49.885811823585136
53037,53053,49.87089554138198
6061,6067,49.65994246377613
6085,6075,49.611630530710144
47093,47009,49.61091295616035
48469,48469,49.592135237354384
48347,48347,49.58428044511008
5007,5143,49.519317459745935
29510,17163,49.516770855553595
36085,36047,49.43208921170581
39129,39129,49.32113002064187
34021,34003,49.16278160474921
39049,39159,49.02452246318229
17031,18089,48.94254189541894
54069,54069,48.939808641266524
31153,31153,48.93348567660122
41051,41067,48.90425554649984
6073,6037,48.701892808230525
34021,34027,48.546320393404386
39089,39089,48.53451184565482
48113,48231,48.000996976456506
1081,13067,47.83354091009818
47189,47189,47.8326307169606
53057,53057,47.787966750831785
22055,22113,47.73086528028911
48001,48001,47.72006155362292
12057,12103,47.496414299424096
13063,13063,47.49195636026922
28137,28033,47.353107091583404
1125,1097,47.158878144708225
42129,42003,47.13971582429068
12001,12011,47.12214128474314
26163,26161,47.03382315331518
12115,12081,46.960820922176794
25023,25005,46.71520699152013
29510,29183,46.68897859914186
29095,20091,46.68482870864265
12101,12101,46.67082210294257
47059,47059,46.50540020933338
40123,40123,46.491565056347454
55063,55063,46.380456634250095
36087,36087,46.36451770393262
12073,12057,46.33640139620221
21101,21101,46.31938330393704
36047,36085,46.247609401469475
1081,1069,46.148348411910455
39113,39165,46.13638006702297
54081,54081,46.12010210991665
12073,12095,46.10733726500629
29510,17119,46.080851232171604
49035,49049,45.61230012792935
41067,41051,45.4956928694115
45019,45015,45.47640877585142
17037,17031,45.45766682019414
53037,53077,45.44349610470988
48113,48201,45.39152449539568
26107,26081,45.334025096445295
42101,42017,45.1853003866726
51750,51750,45.14448428196048
24043,24043,45.04967676819154
13045,13077,45.04173318634568
47089,47089,45.021101933544884
22055,22099,44.968513723018006
42071,42133,44.92349278763667
42071,24003,44.88538974031891
37063,37183,44.52120038578117
48339,48201,44.45003785979864
4003,4003,44.401307947699785
12073,12086,44.372994557380075
28071,28049,44.1529620890226
12073,12039,44.01303663692937
51059,51153,43.896584763676344
12073,12011,43.88214284767455
6073,6059,43.82235575527538
54003,54003,43.816751932781365
49011,49011,43.81097652633584
6095,6095,43.748209677352705
23031,23031,43.72808903821122
31055,31153,43.63291493261098
45085,45085,43.521265514609105
51067,51067,43.47925512612074
12021,12021,43.33026442639513
41051,41005,43.178057738214015
8013,8005,43.007288872717005
18097,18063,42.956968267602356
11001,51013,42.95573242386792
48157,48201,42.87897085351676
29127,29127,42.827371788878565
39049,39129,42.76951041632617
48439,48251,42.67794667320902
37081,37067,42.446237211582854
34029,34029,42.305722286976156
34023,34035,42.26814453052664
6085,6013,42.21617330783288
1081,1017,42.18536825133708
40109,40143,42.119654879008905
22055,22045,41.86354491833343
16027,16027,41.79677448891614
9009,9003,41.55306068309413
51179,51179,41.26454900856706
42125,42125,41.23192194090932
36055,36069,41.2236918085406
28105,1125,41.02423925691373
28105,28159,41.00140996406069
34031,34025,40.872237854783634
12095,12011,40.82216970821809
48439,48085,40.75743907291461
39057,39057,40.66343055903488
36055,36029,40.437408858513955
20161,20161,40.389563559470304
9003,9013,40.337486653142854
36081,36061,40.31305774335126
12001,12023,39.916360416840746
8001,8059,39.91604375579142
12081,12115,39.893733252299576
10001,10003,39.87417674539825
48085,48121,39.84934645676301
28047,28059,39.757088013621505
1101,1073,39.72171763252781
