origin,dest,count
1031,1031,204.4913337378353
13215,13215,202.77499675253108
31055,31153,201.42770351831317
48091,48091,201.1600077782689
12083,12083,200.70970172926548
40143,40145,200.58465048328785
17167,17167,200.48879412551938
48121,48113,199.36989133965932
19061,19061,199.00196674116955
12031,12019,197.1468878144653
19163,19163,196.886836546918
8077,8077,196.7674284130859
18097,18057,196.47629146879615
22071,22051,196.30558057714921
25027,25027,196.25945223517633
54039,54039,194.61852570095095
8005,8005,194.50713180820262
37071,37071,193.750965483276
6071,6037,193.29218741514782
26021,26021,193.17548095370012
21111,21185,191.59565216836629
17031,17043,191.08755623768025
6007,6007,189.49302609305587
8059,8001,188.7928746651677
37025,37025,188.57183529970757
26125,26099,186.19993803111046
12081,12081,186.1844894409175
53063,53063,185.85900986665143
25023,25023,185.6527947474446
48029,48091,184.16456235164486
28089,28089,183.79466443432202
12111,12111,183.60909718677138
29077,29043,180.72114817350013
13067,13121,179.57338128619634
34025,34023,178.6955271483624
18081,18081,178.39774250982015
39151,39151,178.22452847000255
11001,11001,177.5005088357142
39165,39165,177.2724532331363
48209,48209,177.02500469010945
16001,16001,176.7509381578421
37147,37147,176.2892379341284
17031,17197,175.76942398328254
8035,8005,173.5267232704342
16027,16027,173.4245766716388
29510,29189,172.60318422504037
22105,22105,171.53373827462696
12113,12113,171.04548753890174
19169,19169,170.73439215541106
48491,48491,170.71376875471208
37133,37133,170.4378084072857
39057,39113,169.1534448402689
31109,31109,168.76005782855827
40027,40087,168.68464950467995
45019,45015,168.67403514715082
48257,48113,168.56653510240966
28049,28049,168.22968898031178
23005,23005,168.09322342033326
29213,29213,167.65194284013415
53061,53033,167.64092104266686
12085,12111,167.57988388699536
36061,36059,167.4364378796873
18035,18035,166.476465700089
18127,18127,166.46741206113805
12099,12011,166.2830857728225
22109,22109,165.13090844385857
53057,53057,165.0430187624689
34031,34031,164.56344454803846
38015,38015,164.33985827405206
39057,39057,164.13517308316432
28047,28059,163.25660438702647
48071,48071,162.8023882460941
6083,6083,162.54605664553517
12091,12091,162.18415741323616
8031,8031,161.37326934855474
41005,41005,160.26205163055099
45015,45015,159.59153332879058
21015,21117,159.5465890381265
24017,24017,159.45111304868612
1101,1101,159.32536272328824
34013,34013,159.1388585418902
13063,13151,158.57883662681712
42129,42129,157.91981386449933
12085,12085,157.8648588104355
47157,28033,157.63067583761125
47141,47141,157.0788229923714
34007,34005,156.83410215748202
20045,20045,156.5283277299494
13067,13057,156.4872354065558
40119,40119,155.95397880326254
37129,37129,155.41374467596847
19155,19155,155.24932643545847
42003,42125,155.0094630186187
26099,26163,154.38634978543746
15009,15009,154.36046476423974
24043,24043,154.30316853638166
24005,24510,153.80923242009246
48251,48251,153.03123421371853
42013,42013,152.95481474969506
6037,6111,151.94095765297428
48245,48361,151.6989645879546
45015,45035,151.0920574505552
34035,34039,150.64656657942294
12095,12097,149.96816828674832
39017,39061,149.7127357468315
4025,4025,149.47264862419962
13063,13063,149.29639607455533
1089,1083,148.95848836855117
47119,47187,148.94017995541287
48113,48121,148.84481785996485
31153,31055,148.8126991144277
46099,46099,148.66427774060443
29189,29183,148.25551670484242
26073,26073,148.04068012646243
6107,6107,146.9816602461118
12021,12021,146.68028854828955
6059,6065,146.1670104561565
48485,48485,145.60937416133785
40019,40019,145.0253649985349
8069,8123,144.80657844311796
17197,17031,144.2914710275824
39045,39049,143.87051375739372
40109,40027,142.59883660274713
32003,6059,141.68410941987403
42041,42041,141.56126076716168
51760,51760,141.38313342933634
47179,47179,139.99417173354135
34031,34013,139.711311747851
26055,26055,139.5455332130023
13015,13015,139.44842895158635
45063,45063,139.08788151652556
26139,26139,139.00282636835274
29097,29097,138.85665261829297
55087,55139,138.53887137319188
13185,13185,138.5210881775437
6001,6013,138.46433443731985
32031,32031,137.2124696007622
48245,48199,136.91617872459886
16019,16019,136.82715631035074
37119,37025,136.79701249023688
48381,48375,135.8939389371683
20091,20121,135.5741354987643
42069,42079,135.5077416889603
12053,12053,135.3352812384849
39113,39165,135.03993901060673
12086,12011,134.8098797267074
51153,51153,134.45301025372774
18067,18067,134.29431077923806
34005,34005,134.20104740499664
34025,34029,134.19601648456256
27139,27139,134.11692697724857
30063,30063,133.69061422779563
40143,40131,133.5129618774157
13031,13031,133.44751471565542
1073,1115,133.4244057568588
6041,6041,132.74955663880144
32003,4013,132.62163128225342
55079,55133,132.59118198593438
36119,36005,132.27365415313992
13013,13013,131.65992888671335
48139,48113,131.43634235566608
18167,18167,131.05028294977018
8001,8001,130.66881575947997
51760,51087,130.40839711594435
21111,21029,130.34501217487292
55101,55101,129.72761775993126
28073,28035,129.16701753664708
47037,47187,129.02623030046502
42017,42091,128.51796273892455
48257,48467,128.22352710023742
48183,48203,128.17051927552552
42091,42101,128.14129541893078
48409,48409,127.5403733967502
27137,27137,127.38387934074478
17031,17097,127.25517891554442
18063,18097,127.25238888400473
6075,6001,127.10937302639458
39017,39165,126.82035935135404
55109,55109,126.80835620388208
42101,42091,126.77113479612764
22033,22063,126.52653245425032
9011,9011,126.35256589865558
22109,22057,124.85622736116396
36071,36071,124.69891834598799
48029,48187,124.4298954340388
42095,42095,123.52437514048871
40125,40125,123.40151168181481
29021,29021,123.3471954239022
48099,48099,123.13302897737465
42077,42095,123.05348084282332
6037,6065,122.19059254082579
21113,21067,121.9053453016119
39009,39009,121.81757218703069
17197,17043,121.376550550576
26163,26099,121.20653422485996
25021,25023,121.0235578025408
40121,40121,120.15867390339794
37183,37101,119.9473730601415
13313,13313,119.58770671213749
48439,48139,119.58034785669966
18163,18163,119.50089442423142
36087,36087,119.28877820641254
45063,45079,119.090228424256
16005,16005,119.01584533479065
47119,47119,118.80393981414228
42045,42029,118.3141675844283
36061,34003,117.97114325004856
55117,55117,117.76298826133291
13013,13297,117.34173083495442
49035,49049,117.26285566028248
47065,13047,116.49596110590963
12057,12103,116.33090289525124
55139,55139,116.26198923588107
53077,53077,116.16606459255057
18081,18097,116.08946059445955
26111,26111,115.92732226905645
18005,18005,115.65102474327995
20173,20015,115.51064156009508
24025,24025,115.34359309506176
12097,12097,115.0872351572617
48029,48325,114.98403562309963
17163,17119,114.92556520233863
6075,6081,113.9980143411902
25017,25025,113.65081883489162
27123,27123,113.6200891822052
13077,13077,113.576353580381
47189,47189,113.37856332861578
47125,47125,112.85303672649658
24510,24510,112.20417192790221
12035,12035,111.64349552284206
54061,54061,111.10349525080984
