origin,dest,count
42049,42049,125.11084463390608
18105,18105,125.10159477672559
34031,34013,124.56768625659079
48375,48375,124.41917142657343
17031,17197,124.04293412874092
38017,38017,124.03764986499633
53077,53077,123.9520418238022
5119,5125,123.8720780094874
26075,26075,123.41381709328013
48375,48381,123.38263946732526
37021,37021,123.07404325629801
12095,12097,122.41643478568119
18017,18017,122.38826449188208
24510,24510,121.1675730493666
12053,12053,120.55473670164707
36009,36009,119.97828623622385
48221,48221,119.73394706477146
6041,6041,119.49201504991787
16019,16019,119.45973775783241
1117,1073,119.37737488300655
42133,42133,119.14853974874195
25017,25025,118.75706118476913
36061,34013,118.47245835663908
6113,6113,118.36904180353045
12011,12099,118.28898589391753
51013,51013,116.95894598470792
19187,19187,116.90682297323684
34039,34013,116.86455078737093
30029,30029,116.84217117412945
48381,48381,116.58848126683505
39155,39155,116.08028201531636
4013,4021,115.8050655015655
51153,51153,115.79524329334288
42043,42043,114.24653625209021
46103,46103,113.8376549715225
13313,13313,113.57291265678305
5007,5007,113.45751668802792
17111,17111,113.25861221278456
8059,8059,112.97314796584013
48451,48451,109.78097525446232
12033,12113,109.72762595410852
48091,48091,109.47815303931792
48453,48209,109.20253866020052
47011,47011,109.18845694214184
6075,6081,108.67960373767781
12091,12091,106.52907491123537
12095,12117,106.1323147498703
1015,1015,105.9637709844458
37129,37129,105.58255444238232
9001,9009,105.26154284462045
48183,48183,105.0192769517124
45041,45041,104.87111978956499
48143,48143,104.75978117819577
29183,29183,104.72606963879318
48201,48039,103.91810767238995
28049,28049,103.90656032986651
13245,13073,103.42185992181824
13223,13223,103.02700769019
18057,18057,102.52798066039293
48027,48027,102.48552269034813
29099,29099,102.35611394912294
13051,13051,102.08819176091465
6007,6007,100.47533524730737
47187,47037,99.9820310281166
40109,40017,99.13724907396649
13113,13113,98.8495052527762
6037,6065,98.47604153469568
42029,42029,98.47248008353144
45003,45003,98.43795533781234
12109,12109,97.75808736203587
12111,12111,97.32833929693209
24005,24510,97.26881799230488
8031,8005,96.88114866678957
53073,53073,96.68180443994743
6001,6013,96.65841643257264
24017,24017,96.489536715817
6059,6071,96.44102382456799
48439,48113,96.33917855924236
29189,29099,96.09765296394433
6075,6001,96.07022128154759
12031,12109,95.79657906539728
27037,27037,95.60154041547945
56025,56025,95.5909797667908
6065,6071,95.4951495824071
30093,30093,95.465070840473
47165,47165,95.41317453752823
26125,26099,95.22051547424282
28149,28149,94.46559511342579
22017,22017,94.3040104199066
25025,25021,94.00321214990672
13121,13067,93.89175465104144
5131,5131,93.70202738830557
13121,13089,93.52399062567123
53035,53035,92.94426062120459
29051,29051,92.40953225960264
30049,30049,91.12165276771769
13185,13185,90.88024687919285
30063,30063,90.85107134725664
55087,55087,89.79886827327383
53033,53053,89.65522482990602
37179,37179,89.51623170213753
53033,53061,89.480615403271
30031,30031,88.74141656937961
26081,26139,88.70624726502932
5139,5139,88.65327006382137
47125,47125,88.6078005210184
27013,27013,88.52479818821396
21015,21015,88.44821041345301
47037,47187,88.13470099496594
22109,22057,87.9312605431139
28089,28089,87.66423762068425
45045,45083,87.65942742395703
37183,37101,87.51930375115779
42129,42129,87.4593720950144
40013,40013,86.45725537811049
29189,29183,86.3286436282215
12031,12019,86.17089672142046
22033,22063,85.1047789830164
34003,34017,85.02791186182723
42089,42089,84.66912165075661
37189,37189,84.52507106068514
37151,37151,84.43010003001459
1031,1031,84.32019041191984
29031,29031,84.22268741008487
17201,17201,83.37923504564898
26055,26055,83.34696032881493
34041,34041,82.90041404072589
21125,21125,82.78829475544856
12103,12101,82.74233548078945
48049,48049,82.52987862662734
22071,22051,82.38796087995966
18089,18089,82.23578105626684
36047,36085,81.42679988781198
37119,37179,81.42102859219763
4015,4015,80.9290789143997
13071,13071,80.78596256908044
26093,26093,80.59899304924835
16027,16027,79.9546289493766
36061,34023,79.78361427489351
17091,17091,79.7588914428979
6079,6079,79.59220014687995
40109,40027,79.44246659902043
33015,25009,79.32355691890355
13089,13135,79.01430933912314
41067,41005,78.70651219038176
34039,34023,78.38647537764466
36119,36005,78.23814979591963
41039,41039,78.04708816747873
36071,36071,77.90840472434088
54107,54107,77.39356585674922
53011,53011,77.38521839319709
13089,13121,77.24208826634552
37045,37045,77.21910981462925
42101,42091,77.12141485516102
53005,53005,76.52726159426491
36005,36061,76.39009977621089
6017,6017,76.15241485128915
51770,51770,76.0663348934173
34031,34003,75.88624721045939
48491,48453,75.49739254493839
29077,29043,75.34865183230329
24027,24027,75.32110258048
1073,1115,75.05012530623831
6085,6001,74.99880321205477
21145,21145,74.99797067529563
22033,22005,74.9408777083416
8077,8077,74.5841047385067
39103,39103,74.48533261544581
8005,8031,74.43295331035334
42003,42125,74.34612752844593
40031,40031,74.34591834651737
29165,29165,74.01453812894584
39109,39109,73.75288748539623
13021,13021,73.70633663449915
12019,12019,73.62514229004653
19049,19153,73.60607330851012
42081,42081,73.45238276631106
12103,12057,73.37487966223856
38101,38101,72.9398817877457
39049,39041,72.26398248434441
18019,18019,72.19104115628737
