origin,dest,count
32003,15001,102.76917649092508
36053,36067,102.30147726012295
32003,48039,102.21035911487397
32003,6053,102.15713841239292
32003,55133,102.0773073586713
32003,53067,101.91764525122817
6065,6073,101.61474701095754
32003,13089,101.38543822641756
30093,30093,101.37503054792296
8047,8123,101.24427456708534
17031,17097,100.69493538955037
38101,38101,100.20289879475071
32031,6061,100.17470469725491
32003,20173,100.00169996191
32003,27003,99.89525855694788
32005,6017,99.7019561824205
32003,49021,99.57593434206152
26163,26161,99.56712431832884
32003,6097,99.25661012717516
46081,46103,99.08289736915009
34003,34023,98.7487208725892
36001,36001,98.40224077713111
53061,53033,98.31831720241672
32003,34023,98.24541678003506
8047,8035,96.97121784590807
12031,12031,96.94641610448963
38105,38105,95.32997782844194
22109,22109,94.83940809383208
32003,11001,94.46674690387985
17197,17031,93.90804226283831
45051,45051,93.71330276892463
32031,6077,91.882465252871
32003,8013,91.59282896990268
53073,53073,91.37204864129652
48167,48167,91.32785708862221
32003,55025,91.14045299881369
32003,39153,90.9807908913705
6013,6001,90.5416874600677
12057,12115,90.32424899972996
17089,17089,89.03616521233141
18145,18097,89.01572549540053
29189,29183,88.96142687497058
34003,36119,88.84566937048689
32005,6067,88.70395653381186
30049,30049,88.55487914437609
8047,8047,88.27690590455308
32003,2020,88.21331436235542
32003,40027,87.9206004987096
6007,6007,87.48809547536989
53033,53061,87.47810642822583
24033,24017,87.33819222669445
12103,12103,87.15608343222802
53011,41051,87.12807488256834
6037,6071,86.9220779528669
32003,31109,86.82957609784788
39061,39025,86.65162376257803
28045,28045,86.49347372532301
32003,48329,86.3772001267589
32003,48167,86.19092766807518
34001,34031,85.76258181226206
32510,32005,85.71326399771334
34003,34039,85.63858358593073
32003,34025,85.60549994078352
53063,53063,85.5173028427506
32003,26081,85.15312396969455
32031,32019,85.14849899266666
48323,48029,85.09931944863901
32003,36029,85.04668256473241
32003,13117,84.43464448620024
39153,39153,84.32005341527648
32003,48355,83.29039938285743
41019,41019,83.18800241385503
17163,17163,82.20263736916614
41051,41051,82.15452450582663
32003,24033,82.01310252331203
27139,27003,81.74469043044388
22033,22033,81.66289399184937
48215,48215,81.54866030171142
19163,19163,81.04472237632542
32031,32510,80.73339163749134
32003,25025,80.28342969267761
19155,31153,80.22309436041292
36103,36103,80.00528973412499
36061,36081,79.97789710041346
32031,6075,79.89860243168091
36119,36061,79.7620984093625
4025,4013,79.42780559915647
26163,26049,79.16597518978237
40099,40099,79.12899215944455
32003,47187,79.11257423809431
34001,42045,78.73732273101535
46099,46083,78.67315824222652
48113,48113,78.42516973798799
40013,48439,78.39889059967642
32003,41039,78.20782229591633
26025,26025,78.10971432344024
38017,38017,78.04073753907763
32003,24005,77.80866702730839
34001,34035,77.62416548222625
28149,28121,77.59557708680956
32003,1073,77.30307035373829
24003,24510,76.82544933586189
18003,18003,76.76033203893839
34001,36005,76.73363968319497
30021,30021,75.99125677275049
12097,12097,75.18543155429406
32003,18089,75.06780084953381
48373,48201,74.9940263165983
34003,36085,74.9169871764731
29189,29510,74.78223142338855
29189,29099,74.30348996822094
32003,5119,74.10982820487476
32003,27163,74.10982820487476
55111,55111,73.40151332022738
24003,24031,73.3546366668962
12009,12009,73.32236841163483
6037,6065,73.24998358011523
6081,6075,73.112630128272
32003,51107,73.01880380401306
32003,34027,72.72608994036723
32003,42091,72.67286923788615
32003,12117,72.45998642796194
6005,6077,72.25227095104292
6113,6095,72.1798984804195
40079,40135,72.01241341231312
32003,5007,71.76811729570817
40125,40027,71.75713778280442
6073,6025,71.37262239267716
32003,29047,70.9964171097328
32003,6017,70.86336535353016
40123,40123,70.73725671220811
36091,36091,70.62478834190443
22019,48361,70.22676755571571
32003,8077,70.22471692375747
32003,9001,69.98522376259271
32003,48091,69.85217200639003
32003,12071,69.77234095266846
32003,47093,69.47962708902261
6087,6087,69.42706427003877
34003,36047,68.43572176249558
32003,39095,68.41521303940145
8119,8119,68.41091826635297
32003,12105,68.14910952699614
32003,4027,67.93622671707189
53057,53057,67.90663096585348
32003,12009,67.77656460962875
30009,30009,67.70124968013015
32003,12101,67.40401969226133
32003,6047,67.35079898978026
22015,48423,67.27953107945417
12095,12097,66.85605353137115
17031,17197,66.75645939153918
12057,12053,66.50407100335184
8047,8013,66.49172655149884
32003,53035,66.47265739884278
12057,12097,66.29998135099609
38035,38035,66.12311596261905
6073,4013,65.67226940805773
40079,5143,65.50494364167093
34003,36081,65.25547351588548
32003,36055,65.16875018805683
42017,34021,65.06871039398565
24033,51107,64.89339752895721
42003,42019,64.72502785859443
32003,39041,64.71637421696784
28047,22103,64.70113835505983
32003,17111,64.66315351448678
22015,48183,64.56199800035749
40087,40017,64.50585587410777
32003,26161,64.5034914070436
32003,24003,64.47688105580308
32003,34013,64.45027070456254
15003,15009,64.32097520645081
32031,6081,64.29731971864545
40115,40115,63.928882794633616
32003,39017,63.89145332851143
12071,12071,63.81661748584319
40087,40087,63.79744943156212
19155,31109,63.54732734180472
22015,48113,63.45027992254522
26163,26093,63.40415443449139
32003,39113,63.119753142536055
6095,6095,63.07121964867082
8041,8041,62.74816363645335
32003,48381,62.534325415244396
26055,26055,62.41760473834919
22017,22015,62.40412051125953
15007,15007,62.141377027660425
41041,41041,62.07273994846261
22019,48157,61.66829046294435
32003,35013,61.62957347306642
42017,34005,61.542216492316896
36059,36081,61.402245902664006
32003,48209,61.097366448255826
6019,6039,61.04782204938406
48355,48355,61.02998446895747
32003,41017,60.884483638331595
36029,36063,60.77080109353379
22051,22051,60.54674914641043
17201,17201,60.02609895781618
6017,6017,59.96107091256523
32003,41047,59.92651099367252
32003,22033,59.76684888622934
48337,48337,59.70547025944949
32003,36119,59.5539660763051
12095,12069,59.522082635242995
36093,36093,59.4369168469721
32003,6041,59.31447291514034
32510,32031,59.094790861738794
22003,48201,59.09382138136631
8047,8069,59.0818016014804
36105,36071,59.07355838486997
34003,34029,59.04258348136872
48323,48323,59.01057056674982
26005,26005,59.008094562388365
32510,32019,58.970155870466684
40085,48085,58.952007463222905
32003,34017,58.702434836608155
12057,12071,58.60288589072214
24013,24013,58.3123892517057
32003,35043,58.223448514278644
32003,48367,58.223448514278644
32003,38017,58.170227811797574
32003,53005,57.93073465063281
26005,26139,57.8297180900381
32003,22051,57.77107254318962
32023,32003,57.66949495102769
40131,40131,57.60741508458601
42003,42007,57.551638904261154
30017,30017,57.45453772390401
34003,9001,57.37865612871197
32003,25021,57.37191727458168
37035,37035,57.29936993676164
32003,30111,56.97276200597374
32003,12115,56.94615165473322
42017,42091,56.93818278736043
28047,22051,56.92256356258261
32003,6087,56.89293095225216
40013,48121,56.816096167299406
32003,48041,56.81309989853058
22019,48339,56.7852329805656
22015,22073,56.73879671204887
32031,6095,56.71001338139041
40023,40127,56.5331159655494
6079,6079,56.418260489840755
28047,1003,56.41722691713165
18091,18091,56.292729062046874
32003,25027,56.28089287371998
32003,22071,55.988179010074155
32003,31153,55.72207549766885
32003,8101,55.64224444394728
32003,12081,55.615634092706735
32003,13057,55.53580303898514
32003,16027,55.482582336504095
48157,48157,55.366491685061725
32003,48187,55.34953058030144
32003,42017,55.34953058030144
32003,15007,55.2164788240988
22015,48203,55.153569082575814
19061,55043,55.090653185804435
34001,42029,54.86628395142697
32003,29077,54.710882150528725
32005,32031,54.59277929410923
32003,48027,54.57783039432608
32031,6099,54.576663188763675
39095,39173,54.48473678884386
28047,12033,54.45002354734044
32003,26049,54.33833723316132
30023,30023,54.31714802490429
55111,55025,54.29978817585271
32003,5143,54.285116530680256
32003,48135,54.285116530680256
17031,17089,54.281641728293714
34001,10003,54.272600085406104
32003,29510,54.25850617943974
32003,37179,54.098844071996545
32003,12097,54.072233720756024
32003,45045,54.072233720756024
15003,15001,53.765316444948866
32003,49005,53.726299154629146
6099,6047,53.70322844659475
32003,39151,53.699688803388604
22015,48439,53.65069094034809
32003,36085,53.566637047185964
36093,36001,53.497238458483345
32003,6113,53.38036458850225
32003,6031,53.24731283229961
34001,36119,53.15944283661703
39061,21117,52.948812323168184
32003,12127,52.84815756369167
32003,45051,52.84815756369167
19061,19113,52.66192546470982
26005,26077,52.6162949093369
26163,26147,52.60879418133924
32003,17119,52.58205405128636
32003,53077,52.528833348805314
22101,22101,52.43917001486614
36105,36105,52.32923372423174
53011,53015,52.28579797713984
28149,28089,52.1013327245201
40023,48223,52.09966046755505
32003,45091,52.04984702647578
34003,34035,51.94405469463143
32003,27139,51.8901849190326
6071,6071,51.5198698803264
12057,12069,51.31396973515968
32003,49045,51.2515364892599
24033,51013,51.1686051488087
32013,32013,50.805198985404466
18061,21111,50.53415906261968
6067,6061,50.34244103482666
32003,12109,50.32017419584136
15003,6037,50.228485327458614
32003,19113,50.21373279087924
53053,53067,50.178613991494466
12095,12086,50.115467790209046
6053,6053,50.111689801556786
32003,16055,50.02746033219552
42043,42041,49.87031821406476
32003,48309,49.76135681979024
32003,55009,49.49525330738494
32031,32003,49.49372446894
24033,51510,49.47987230561368
6073,6071,49.28047096380654
40111,40111,49.27882698491191
6075,6075,49.1745510231413
32003,48139,49.069487687536466
53011,41067,48.943326873578386
32003,34039,48.80338417513118
6033,6033,48.76847792112607
6109,6077,48.663202635409526
28149,22073,48.5604654519799
32003,18003,48.48405996024483
53017,53017,48.46619770973172
32003,48245,48.457449609004286
6001,6013,48.37232903266576
32031,6037,48.25081609584444
46103,46103,47.787864932768485
32003,1089,47.765580476750536
32003,12069,47.738970125509994
32003,53073,47.65913907178841
17089,17043,47.61576231037207
32003,6025,47.57930801806682
32003,37081,47.526087315585755
32003,34029,47.49947696434523
32003,39165,47.39303555938311
32007,49011,47.33497930410282
32003,34005,47.153542398218356
12057,12117,47.14470969417796
32003,51810,47.126932046977814
48121,48121,47.111917561108655
32003,47065,47.100321695737286
